Temperature(C),Humidity(%),Pressure(Pa),Counts_0.3um(#/0.1L),Counts_0.5um(#/0.1L),Counts_1.0um(#/0.1L),Counts_2.5um(#/0.1L),Counts_5.0um(#/0.1L),Counts_10.0um(#/0.1L),PM1.0(ug/m3),PM2.5(ug/m3),PM10(ug/m3),PM1_Atm(ug/m3),PM2.5_Atm(ug/m3),PM10_Atm(ug/m3)
26.273589378852538,59.054054054054056,85927.6434329066,2978.560455192034,963.9075391180654,190.64722617354195,13.50403034613561,4.071123755334281,2.8032242769084874,21.949739212897107,32.666666666666664,36.81697486960645,20.399241346609767,30.453769559032718,36.15362731152205
28.253948967193196,44.808019441069256,85993.88942891858,1738.3535844471446,561.2746051032807,104.53098420413123,15.584447144592952,7.025516403402187,5.359659781287971,11.80801944106926,17.985419198055894,24.990279465370595,11.80801944106926,17.98298906439854,24.987849331713246
26.20762108262108,54.51317663817664,85800.72720797721,2009.4982193732194,649.5534188034188,125.52706552706553,15.756766381766381,6.737891737891738,5.003917378917379,14.066951566951566,21.399216524216524,28.06054131054131,13.817663817663817,20.993589743589745,27.98611111111111
24.656313853698407,65.12995504699632,85762.70004086637,2365.928483857785,766.5161422149571,167.6277073968124,17.038005721291377,6.615856150388231,4.9276665304454434,16.941561095218635,26.68042501021659,33.27748263179404,16.406211687780957,25.292194523906826,32.479362484675114
22.89739413680782,76.42508143322476,85883.10749185667,1984.0635179153094,642.2491856677525,140.5358306188925,22.882736156351793,11.693811074918568,9.3371335504886,13.745928338762216,21.908794788273617,33.12214983713355,13.72801302931596,21.72638436482085,31.566775244299674
25.947293447293447,56.70441595441596,85905.82407407407,1561.33547008547,504.6812678062678,92.96474358974359,9.94408831908832,4.696225071225071,3.6014957264957266,10.722578347578347,15.73397435897436,20.35683760683761,10.66025641025641,15.511039886039885,19.90420227920228
26.8211743772242,55.86832740213523,85979.85142348755,1688.49243772242,545.9332740213523,96.39101423487544,8.322953736654805,3.643238434163701,2.7184163701067616,11.904359430604982,16.915925266903916,20.555604982206404,11.821619217081851,16.7673487544484,20.40435943060498
25.867521367521366,35.22222222222222,86103.48717948717,968.4273504273505,311.87179487179486,39.85897435897436,4.487179487179487,2.4145299145299144,1.7905982905982907,6.081196581196581,7.897435897435898,10.294871794871796,6.081196581196581,7.897435897435898,10.294871794871796
29.33358547655068,40.289334341906205,86054.50302571862,1553.3021936459909,501.77231467473524,88.8426626323752,7.171331316187595,2.9470499243570347,2.1267019667170954,10.726928895612708,15.430408472012102,18.411497730711044,10.61232980332829,15.218229954614221,18.33358547655068
31.104672897196263,41.877881619937696,86122.99252336449,2078.7956386292835,671.8841121495327,120.90031152647975,9.694080996884734,3.4878504672897197,2.514018691588785,14.9196261682243,21.54018691588785,25.090965732087227,14.559501557632398,20.886604361370715,24.59127725856698
25.978578892371996,47.669801462904914,86099.87983281087,1692.5992685475444,546.9226750261233,96.0282131661442,7.800940438871473,3.2596656217345874,2.335423197492163,11.85423197492163,16.91849529780564,20.21473354231975,11.640543364681296,16.562695924764892,20.097701149425287
26.10147518998659,49.4005364327224,86043.49396513187,1807.7912382655343,584.1461779168529,97.57532409476978,7.169870362092087,2.8345999105945463,2.0929816718819847,12.852481001341081,17.895395619132767,20.758158247653107,12.519445686186858,17.46848457755923,20.592758158247655
26.29793878825734,60.868207370393506,85947.7401623985,2090.694565896315,675.9793878825734,117.42535915053092,8.5053091817614,3.2098688319800126,2.330418488444722,15.173016864459713,21.28107432854466,24.561524047470332,14.718301061836351,20.692692067457838,24.296689569019364
24.26274787535411,70.8186968838527,85992.61437677054,1643.8810198300284,531.4876062322946,93.79745042492918,7.727691218130311,3.3838526912181304,2.5470963172804533,11.69228045325779,16.475212464589234,19.847733711048157,11.602337110481587,16.318342776203966,19.715651558073656
25.579367836054185,67.55192775269191,86030.06807919417,1557.785342132685,503.85689475512334,91.17888155609586,8.832580757207364,4.246613407433136,3.2292462660646057,10.899965265717263,15.614102118791246,19.816950329975686,10.829107328933658,15.50816255644321,19.690864883640153
26.997150997150996,59.662393162393165,86054.87037037036,1494.698955365622,483.96438746438747,100.61443494776829,7.32051282051282,2.759259259259259,1.9273504273504274,10.341880341880342,15.77730294396961,18.597340930674264,10.312915479582147,15.68091168091168,18.52801519468186
22.276119402985074,67.20149253731343,86159.12686567164,663.9179104477612,213.02985074626866,24.85820895522388,1.7462686567164178,0.8582089552238806,0.5074626865671642,3.6417910447761193,4.604477611940299,5.522388059701493,3.6417910447761193,4.604477611940299,5.522388059701493
25.010309278350515,65.9278350515464,85903.793814433,1854.0824742268042,599.1958762886597,102.35567010309278,8.644329896907216,3.7783505154639174,2.6752577319587627,13.335051546391753,18.59278350515464,22.24742268041237,13.335051546391753,18.59278350515464,22.24742268041237
31.28753541076487,46.91784702549575,85837.335694051,648.4915014164307,208.79178470254956,38.61331444759207,3.964589235127479,1.4277620396600565,0.9475920679886686,3.601983002832861,5.834277620396601,7.286118980169972,3.594900849858357,5.736543909348442,7.269121813031162
23.92,67.36,85898.78,646.58,207.46,28.4,4.28,2.56,1.98,3.42,4.88,7.38,3.42,4.88,7.38
25.31130204890945,66.95836087243886,85866.82551222737,794.8592200925314,256.0733641771315,49.31857237276933,13.424322538003965,8.185062789160607,6.405155320555188,4.3588896232650365,7.048248512888302,14.931262392597489,4.3588896232650365,7.044943820224719,14.783873099801719
23.9873993699685,70.06615330766539,85789.83339166958,571.0066503325166,183.83199159958,34.450122506125304,10.443122156107805,6.547077353867693,5.249912495624781,2.7952397619880993,4.614280714035702,10.940497024851243,2.7952397619880993,4.613930696534827,10.759537976898844
24.639207507820647,68.32360097323601,85613.59019812304,315.2898852971846,100.81751824817518,15.306916927354884,4.989920055613486,3.5662148070907196,2.8686131386861313,1.0900243309002433,1.691692735488356,5.075078206465068,1.0900243309002433,1.691692735488356,5.075078206465068
26.681043478260868,63.1415652173913,85407.94365217391,302.2535652173913,96.7304347826087,9.768347826086957,0.953391304347826,0.591304347826087,0.4340869565217391,1.4445217391304348,1.792695652173913,2.3109565217391306,1.4445217391304348,1.792695652173913,2.3109565217391306
24.536186499652054,68.8677800974252,85405.65414057064,366.964509394572,117.81002087682673,15.402574808629089,2.106471816283925,1.384829505915101,1.059151009046625,1.7390396659707725,2.3427279053583856,3.6457898399443285,1.7390396659707725,2.3427279053583856,3.6457898399443285
24.875260597637247,70.18380820013898,85546.90479499653,248.81723419041,79.71855455177206,12.895066018068103,3.2744961779013204,2.2790132036136206,1.7970813064628215,1.0059068797776234,1.537178596247394,3.592425295343989,1.0059068797776234,1.537178596247394,3.592425295343989
23.476372480889506,75.80715774843641,85524.87838776929,181.22515635858235,57.888116747741485,9.308547602501738,3.1629603891591382,2.299166087560806,1.8540653231410702,0.5667129951355108,0.9100069492703267,2.9669909659485754,0.5667129951355108,0.9100069492703267,2.9669909659485754
23.815020862308764,73.33310152990265,85468.56849791377,543.8306675938804,175.14638386648122,31.66029207232267,5.25,3.3675243393602226,2.6540333796940194,2.9572322670375524,4.448539638386648,7.677329624478443,2.9534075104311546,4.441585535465925,7.675591098748262
22.720792767732963,75.8807371349096,85485.21766342141,163.85778859527122,52.1644645340751,7.717663421418637,3.0778859527121,2.286856745479833,1.8497913769123784,0.42037552155771907,0.6429068150208623,2.6376912378303197,0.42037552155771907,0.6429068150208623,2.6376912378303197
22.481931897150798,77.85858234885337,85664.30715774844,304.4794996525365,97.52293259207784,18.97428769979152,7.542390548992356,5.232453092425295,4.218554551772064,1.0555941626129257,1.91591382904795,6.862404447533009,1.0555941626129257,1.91591382904795,6.861709520500347
23.67883211678832,73.76711852624261,85813.90406673618,799.3517553006604,257.69586374695865,48.72401807438304,12.906847410497045,8.048314216197427,6.312825860271116,4.409106708376782,6.989224887035106,14.816475495307612,4.406673618352451,6.978449774070212,14.800139033715675
23.399930507296734,74.08825573314802,85868.48540653232,888.0938151494094,286.64246004169564,55.63759555246699,14.621612230715774,9.002084781097984,7.108061153578874,5.067755385684503,8.077136900625435,16.823835997220293,5.067755385684503,8.077136900625435,16.806462821403752
22.440041710114702,76.2182829336114,85773.52450469238,819.8946819603754,264.61800486618006,52.46645811609315,14.628084810566563,9.130344108446298,7.207160236357317,4.535974973931178,7.366701425095585,16.230448383733055,4.530761209593327,7.358706986444212,16.225582203684393
22.49617790132036,75.17373175816539,85645.16330785268,702.7533009034051,226.5799166087561,42.90271021542738,12.870048644892286,8.26059763724809,6.504517025712301,3.6608756080611538,5.907922168172342,13.89332870048645,3.6608756080611538,5.907922168172342,13.889159138290479
23.39332870048645,71.69596942321056,85716.83078526755,870.6254343293954,280.9409312022238,55.66608756080611,14.710910354412787,8.904794996525364,7.0698401667824875,4.956567060458652,8.041695621959695,16.69909659485754,4.956567060458652,8.037873523280055,16.664697706740792
27.577685088633995,59.67396593673966,85762.813694821,460.70941953423704,147.9023288147376,22.633646159193603,3.340285019117136,2.0799443865137297,1.6006256517205422,2.374695863746959,3.411192214111922,5.3830378866875215,2.374695863746959,3.411192214111922,5.381299965241571
28.14111922141119,59.848453249913106,85702.43969412583,870.2648592283629,281.2075078206465,54.97254084115398,5.32290580465763,2.6718804310045186,1.959332638164755,5.309002433090025,8.116093152589503,10.815085158150852,5.285366701425096,8.059436913451512,10.761904761904763
27.320708825573316,59.620917303683115,85679.63029881862,532.1438498957609,171.0767894371091,21.351285615010426,1.9357192494788047,1.106671299513551,0.796038915913829,2.7661570535093816,3.6299513551077136,4.74357192494788,2.7661570535093816,3.6299513551077136,4.74357192494788
28.13660062565172,58.385818561001045,85727.17796315606,704.431352102885,226.75877650330204,33.628779979144944,3.8828640945429265,1.8262078554049357,1.3260340632603407,3.994438651372958,5.736531108793883,7.532846715328467,3.829683698296837,5.3913799096280846,7.273201251303441
26.679291174426684,63.94683808200139,85725.6851980542,438.76928422515635,140.5983321751216,17.392633773453788,3.2369701181375956,2.101459346768589,1.6268241834607367,2.0333564975677554,2.7640722724113966,4.74357192494788,2.0086865879082696,2.718902015288395,4.70813064628214
26.164407368786932,64.55370177267987,85642.10705596107,283.07160236357316,90.27389641988182,9.198818213416754,1.751477233229058,1.1883906847410497,0.9144942648592284,1.0344108446298228,1.359749739311783,2.4765380604796663,1.0337156760514425,1.3590545707334027,2.4765380604796663
25.359624739402364,65.92807505211952,85542.26615705351,203.38881167477416,64.96594857539958,7.538915913829048,1.4933981931897151,0.9687282835302293,0.7564280750521195,0.7612925642807505,1.0667129951355108,1.9315496872828353,0.7612925642807505,1.0667129951355108,1.9294649061848506
23.826842837273993,70.87378303198888,85623.27051460362,214.0107788595271,68.40438108484005,9.368567454798331,3.010431154381085,2.1968011126564675,1.7573018080667593,0.741307371349096,1.0511126564673157,2.9944367176634215,0.741307371349096,1.0511126564673157,2.9944367176634215
23.46105702364395,72.06119610570236,85590.13004172462,151.4346314325452,48.2990264255911,7.205841446453407,2.817454798331015,2.1182197496522948,1.7194019471488178,0.3327538247566064,0.5361613351877608,2.3720445062586926,0.3219749652294854,0.5177329624478443,2.3546592489568847
22.345151199165798,75.52276677094196,85546.61487660758,254.22662495655197,81.5881126173097,15.024330900243308,4.360444907890163,2.764337851929093,2.218978102189781,1.1282586027111574,1.8425443169968718,4.298227320125131,1.0173792144595064,1.6124435175530065,4.0455335418839065
21.669214732453092,78.37908269631689,85422.00069492703,172.63377345378734,55.35927727588603,11.704308547602501,5.465253648366922,3.91591382904795,3.1476719944405835,0.44892286309937457,0.9075747046560111,4.466643502432245,0.44892286309937457,0.9075747046560111,4.466643502432245
21.76615705350938,80.273106323836,85392.84155663656,481.45552466990966,155.44058373870743,38.84676858929812,15.502084781097984,10.170257123002084,8.175469075747047,2.0236275191104935,4.135510771369006,13.932592077831828,2.0236275191104935,4.135510771369006,13.925990271021544
21.7358359402155,81.1477233229058,85315.55683003129,422.1842196732708,136.32568647897116,35.9787973583594,15.235662148070908,10.27146332985749,8.290580465762947,1.6058394160583942,3.5547445255474455,13.373305526590197,1.6058394160583942,3.5547445255474455,13.362182829336113
22.524852276677095,78.22453945081682,85416.28362877997,217.7010775112965,69.72123740006951,13.051442474800139,5.495307612095933,3.994091067083768,3.1974278762599933,0.6444212721584984,1.1279110184219674,4.8310740354535975,0.6444212721584984,1.1279110184219674,4.8310740354535975
22.81723419041001,77.81202223766505,85674.2574704656,252.64523974982626,81.21820708825574,17.98679638637943,5.4193884642112575,3.3050729673384294,2.624391938846421,1.0813064628214037,2.040653231410702,5.0006949270326615,0.9426685198054204,1.7032661570535095,4.618832522585128
22.69551616266945,75.97427876259994,85680.53875564825,325.4011122697254,104.35036496350365,19.415015641293014,7.123740006951686,5.02850191171359,4.085853319429962,1.1776155717761556,2.0100799443865136,6.759819256169621,1.1505039972193256,1.9447340980187695,6.685088633993743
22.42911744266852,77.36970118137596,85706.71507991661,467.36518415566366,150.35545517720638,27.72480889506602,9.328353022932593,6.431202223766505,5.165045170257123,2.083738707435719,3.3314801945795693,9.531619179986102,2.083738707435719,3.3314801945795693,9.531619179986102
23.380604796663192,73.7149808828641,85710.28362877997,553.8015293708725,178.55648244699339,33.33229058046576,9.97323600973236,6.795968022245394,5.437608620090372,2.704900938477581,4.255126868265554,10.784845324991311,2.704900938477581,4.255126868265554,10.784845324991311
22.448695652173914,75.56730434782608,85723.41217391305,361.03721739130435,115.99965217391305,21.397913043478262,7.737391304347826,5.420173913043478,4.3036521739130436,1.3822608695652174,2.3060869565217392,7.444869565217392,1.3822608695652174,2.3060869565217392,7.444869565217392
22.808200138985406,73.89715079916608,85650.5382209868,254.05594162612925,81.40236275191106,13.742529534398889,5.101459346768589,3.6904100069492705,2.9861014593467687,0.8523280055594162,1.3846421125781794,4.8082001389854065,0.8523280055594162,1.3846421125781794,4.8082001389854065
23.416058394160583,72.95168578380257,85611.42891901286,250.78032672923183,80.38790406673618,13.776503302050747,3.3656586722280153,2.0201598887730277,1.5662148070907196,1.0778588807785887,1.7716371220020855,3.5794230100799442,1.0093847758081336,1.6127911018421968,3.4153632255822037
22.207160236357318,75.95620437956204,85480.68439346542,98.23357664233576,31.29614181438999,5.473757386166145,2.72957942301008,2.059784497740702,1.651372957942301,0.17935349322210636,0.30517900590893293,2.0173792144595066,0.17935349322210636,0.30517900590893293,2.0173792144595066
20.914782608695653,78.64626086956521,85267.76730434783,161.6441739130435,51.74469565217391,10.268521739130435,4.579826086956522,3.4170434782608696,2.730086956521739,0.4539130434782609,0.7982608695652174,3.805217391304348,0.4539130434782609,0.7982608695652174,3.805217391304348
21.72923183872089,77.9297879735836,85248.23670490093,152.8526242613834,48.652763295099064,7.805005213764338,3.6152241918665275,2.710462287104623,2.179353493222106,0.299965241571081,0.5311087938825165,2.9356969064998264,0.299965241571081,0.5311087938825165,2.9356969064998264
22.789089645587215,76.37282835302294,85570.95830437804,355.546212647672,114.19179986101459,22.72133425990271,7.253648366921473,4.709520500347463,3.7418346073662265,1.4801945795691451,2.587560806115358,7.022932592077832,1.3794301598332175,2.339471855455177,6.702918693537178
23.320820298922488,74.31560653458463,85782.35523114355,472.760514424748,151.90684741049705,29.98018769551616,9.305526590198124,6.157803267292318,4.916927354883559,2.1466805700382343,3.6319082377476537,9.524852276677095,2.101842196732708,3.5119916579770596,9.402155022592979
25.474635163307852,66.44162612925643,85663.54586518416,581.4364141765114,186.83009034051423,28.344336344683807,6.1091035441278665,4.059068797776233,3.1612230715774845,2.964211257817929,4.244266851980542,8.193189715079917,2.959346768589298,4.238359972202919,8.191452397498262
27.028889662373825,61.90810998955795,85696.19004524886,1310.5711799512706,423.0779672815872,83.47128437173686,10.096762965541247,3.433344935607379,2.4559693699965193,8.41350504698921,13.256526279150714,16.58858336233902,6.871214758092586,10.604594500522103,13.813783501566308
26.867662382771798,61.702327196943386,85820.39284473775,417.62556443209445,133.9010072941994,17.968391802709274,2.203890239666551,1.1865230982980202,0.8989232372351511,2.0781521361583883,2.905175408127822,4.0541854810698155,1.9135116359847169,2.6523098298020145,3.847863841611671
26.128998609179416,64.28894297635605,85760.67628650904,267.95653685674546,85.67002781641169,9.586578581363003,1.9311543810848402,1.3351877607788596,1.0507649513212796,1.0246870653685674,1.3501390820584145,2.5566759388038944,1.0187760778859527,1.342837273991655,2.555980528511822
24.247394023627518,66.49305072967339,85795.19249478805,394.4843641417651,126.22758860319666,14.419735927727588,2.7140375260597636,1.7765809589993051,1.375260597637248,1.7143849895760945,2.2692842251563587,3.9881862404447532,1.7143849895760945,2.2692842251563587,3.9881862404447532
25.25426086956522,62.36417391304348,85807.20034782609,386.1433043478261,123.28382608695652,11.188173913043478,1.3394782608695652,0.816695652173913,0.5878260869565217,1.688,2.0723478260869563,2.8733913043478263,1.6855652173913043,2.066086956521739,2.872695652173913
24.361709520500348,66.28978457261988,85891.37491313412,125.62439193884641,39.68902015288395,4.040653231410702,1.446490618485059,1.0611535788742181,0.8620569840166783,0.17303683113273105,0.2619874913134121,1.1817234190410006,0.17303683113273105,0.2619874913134121,1.1817234190410006
22.70733402850191,72.74695863746959,85960.26103580119,273.2495655196385,87.4681960375391,14.255126868265554,5.3854709767118525,3.8307264511644075,3.097323600973236,0.9787973583594022,1.538408063955509,5.10740354535975,0.9787973583594022,1.538408063955509,5.10740354535975
23.57053509381515,70.85267546907575,85855.23314801946,362.54447533009034,115.97324530924253,17.472202918693537,5.1619179986101456,3.5552466990965947,2.85406532314107,1.5635858234885338,2.3210562890896456,5.692494788047255,1.5430854760250174,2.291521890201529,5.681723419041001
25.895760945100765,63.892981236970115,85658.70813064628,493.25225851285614,158.02189020152883,18.609103544127866,2.7769284225156357,1.792564280750521,1.3578874218207089,2.506601806810285,3.2616400277970814,4.973940236275191,2.5,3.252605976372481,4.97324530924253
25.45773913043478,65.824,85643.34295652174,322.4535652173913,103.13252173913044,11.102608695652174,1.3102608695652174,0.7982608695652174,0.5923478260869566,1.5019130434782608,1.9429565217391305,2.660173913043478,1.4817391304347827,1.9158260869565218,2.6542608695652175
25.081710709318497,67.92315716272601,85634.58623087622,216.7319193324061,69.31363004172462,7.614742698191933,1.8522253129346313,1.3164116828929069,1.0483310152990264,0.8209318497913769,1.0584144645340752,2.2593880389429764,0.8209318497913769,1.0584144645340752,2.2593880389429764
25.518608695652173,65.55373913043478,85616.0212173913,201.93078260869567,64.39373913043478,7.754434782608696,2.3780869565217393,1.7304347826086957,1.3909565217391304,0.5659130434782609,0.7972173913043479,2.348521739130435,0.5659130434782609,0.7972173913043479,2.348521739130435
24.591035441278667,69.1421125781793,85537.61605281445,120.12473940236275,38.0587213342599,4.046212647671995,1.3773453787352328,1.0184155663655317,0.8182765809589994,0.26719944405837387,0.3533703961084086,1.1761640027797082,0.26719944405837387,0.3533703961084086,1.1761640027797082
21.494616186175755,79.61271274748177,85364.20771101076,196.2424452935047,62.891281695032994,12.641542202153525,5.75686002084057,4.252170892671066,3.4081278221604725,0.5745050364709968,1.0017367141368532,4.849253212921153,0.5745050364709968,1.0017367141368532,4.849253212921153
21.61126564673157,81.03546592489569,85075.04589707928,51.46105702364395,16.270166898470098,3.1324756606397774,1.9669680111265646,1.5222531293463144,1.204798331015299,0.030598052851182198,0.06258692628650904,1.1929763560500695,0.030598052851182198,0.06258692628650904,1.1929763560500695
21.162612925642808,81.46907574704656,84876.3596247394,213.0799166087561,68.49826268241834,16.851633078526756,6.996872828353023,4.791174426685198,3.8269631688672687,0.7974287699791522,1.6302988186240446,6.018415566365531,0.7974287699791522,1.6302988186240446,6.011466296038916
20.849321068769164,84.37669732807709,84936.78843626806,207.56986421375385,66.7879982479194,18.018834866403854,8.872536136662287,6.302671922908454,5.090232150678931,0.5046430136021218,1.2575996501850184,7.142794566944509,0.5046430136021218,1.2575996501850184,7.139290405753094
20.952491309385863,92.18655851680185,85596.09733487833,384.7995365005794,123.73001158748552,31.136732329084587,13.172653534183082,9.16106604866744,7.486674391657011,1.3108922334286457,2.8156431079394295,11.571610648327464,1.3108922334286457,2.8156431079394295,11.571494775240419
21.292564280750522,87.41695621959694,85661.71612230716,434.4068797776234,140.0055594162613,32.48471160528145,12.259555246699097,8.432592077831828,6.761987491313412,1.7497915199454912,3.3062543419912673,11.37390549121589,1.7497915199454912,3.3062543419912673,11.373766506604637
21.824469933958984,82.98818213416753,85610.14946124435,336.18074383037884,108.02780674313522,21.520333680917624,8.313521028849497,5.879388251651025,4.738616614529024,1.168995479952452,2.102294052622469,7.680083425629458,1.168995479952452,2.102294052622469,7.680048666404982
21.80055594162613,82.20569840166783,85603.43954134815,257.23453787352327,82.34364141765114,15.59277275886032,6.3895066018068105,4.657400972897846,3.718902015288395,0.7463168861853157,1.3190757473095827,5.652744958173326,0.7463168861853157,1.3190757473095827,5.652744958173326
21.491484184914842,83.4045881126173,85735.20716023636,208.5811609315259,66.72610358011818,13.363920750782064,6.059089329162322,4.418839068474105,3.5696906499826206,0.519221411535609,0.9805700369761933,5.058637471055773,0.519221411535609,0.9805700369761933,5.058637471055773
20.764337851929092,87.30031282586027,85821.43830378867,251.55092109836636,80.60479666319083,20.362530413625304,9.505039972193257,6.747653806047967,5.473757386166145,0.7740354530686797,1.6834549872844966,7.99628084696257,0.7740354530686797,1.6834549872844966,7.995828986988844
20.81821341675356,86.52172401807438,85659.21063607925,199.34063260340633,63.33576642335766,13.929092805005213,6.645464025026069,4.86339937434828,3.94577685088634,0.48713938181531646,0.9910323250835498,5.5088981648685,0.48713938181531646,0.9910323250835498,5.5088981648685
20.75720736366794,86.72733588051406,85476.49426884335,275.77700590482806,87.83501215699896,20.81868704411254,9.102813476901702,6.448072247308093,5.202848211184439,0.9214310519249748,1.849670021815116,7.927961102091281,0.9214310519249748,1.849670021815116,7.927544291758442
21.00034758428919,86.01494612443517,85475.24157108099,330.23427181091415,105.98157803267293,25.556134862704205,10.482446993395898,7.2429614181439,5.845324991310393,1.2158150843703626,2.4486270427009815,9.264893993126734,1.2158150843703626,2.4486270427009815,9.264546410163472
21.635858234885337,83.00938151494093,85552.35024322446,342.3599722029187,110.20257123002085,22.84572619874913,8.19944405837387,5.723766504517026,4.642112578179291,1.3246699081652276,2.3730020876158395,7.787699794126228,1.3246699081652276,2.3730020876158395,7.787421823578257
21.35453597497393,84.58046576294751,85534.6173096976,184.09801876955163,58.780674313521025,12.041014946124434,5.625304136253042,4.192909280500522,3.397288842544317,0.4673270769999969,0.8602711148495304,4.700590894131206,0.4673270769999969,0.8602711148495304,4.700590894131206
21.385684503127173,84.23662265462127,85650.16052814455,151.2359277275886,48.073662265462126,9.634468380820014,4.8273106323835995,3.6772063933287007,2.9527449617790134,0.2840514249783825,0.549235580381604,3.858999301871651,0.2840514249783825,0.549235580381604,3.858999301871651
21.259645464025027,84.65589155370178,85600.3823427181,221.14668057003823,70.52624261383386,14.526937782412235,6.661452902328815,4.907890163364616,3.980187695516163,0.6080987136506728,1.1336114006398617,5.707646846538167,0.6080987136506728,1.1336114006398617,5.707646846538167
21.27553856845031,83.85198054204308,85532.51216122307,154.7088255733148,49.16018068102849,9.20813064628214,4.404794996525365,3.3373870743571925,2.7195969423210564,0.341139680192734,0.6153231411732221,3.596386379147462,0.341139680192734,0.6153231411732221,3.596386379147462
21.34827945776851,84.85297184567257,85644.38755648244,227.43552311435522,72.92109836635385,13.798748696558915,5.8338547097671185,4.332985749044143,3.5154675008689606,0.7353145638516391,1.214320473481704,5.224122353180399,0.7353145638516391,1.214320473481704,5.224122353180399
21.427032661570536,85.58651841556636,85730.59068797776,149.90722724113968,47.60667129951355,9.326615705350939,4.692494788047255,3.577831827658096,2.8940236275191107,0.23335649826725047,0.479221682886828,3.67178596176409,0.23335649826725047,0.479221682886828,3.67178596176409
21.094890510948904,85.59332638164754,85766.68404588112,186.0034758428919,59.001390337156764,11.725060827250608,5.769551616266945,4.372957942301008,3.5234619395203337,0.3563086558437654,0.7085158160143442,4.744386515105231,0.3563086558437654,0.7085158160143442,4.744386515105231
21.23905489923558,84.20187630298818,85823.05559416261,259.1362056984017,82.77797081306463,15.515635858234885,6.604239054899236,4.914871438498958,3.9683808200138984,0.7952744961898098,1.35326615782342,5.982070886196674,0.794961779157659,1.3528839478229093,5.981758168501789
21.805700382342717,79.85679527285367,86013.71498088287,447.11122697254086,143.52311435523114,24.845672575599583,7.669794925269378,5.37956204379562,4.272853667014251,2.0777893637306666,3.1559958311214107,8.30403197408085,2.077094195152286,3.1544317011570904,8.30392769905928
22.22446143154969,77.56254343293953,86024.72029186935,451.9266851980542,144.95899930507298,24.79638637943016,7.226546212647672,4.966643502432245,3.9551772063933286,2.0838776927666585,3.1952744948627885,7.971438495233873,2.07953439814979,3.188464210472892,7.9703613588634346
22.290928050052138,77.57212374000696,85912.15676051442,446.24018074383036,143.48001390337157,24.159888773027458,6.370872436565867,4.453249913103928,3.562043795620438,2.247897116354057,3.303336809438821,7.494021549854566,2.2476538077494026,3.3025721237374173,7.493639207003864
21.071949947862358,82.84671532846716,85767.86583246438,271.19290928050054,86.96732707681613,17.576642335766422,7.365311087938825,5.399374348279458,4.409801876955162,0.8236357318285981,1.4926659726422198,6.570698653132521,0.8236357318285981,1.4926659726422198,6.570698653132521
21.215079916608754,83.28700486448923,85732.89471855455,267.3749131341209,85.85649756775538,16.098679638637943,6.1782487838776925,4.539263377345379,3.6146629603891594,0.9319318974386743,1.524148713318402,5.6940583761074715,0.9319318974386743,1.524148713318402,5.6940583761074715
20.886300417246176,84.30041724617524,85769.52677329624,353.63421418636995,113.57649513212796,24.165159944367176,9.658901251738525,6.872392211404729,5.559109874826148,1.3219749640818472,2.3828581357543177,8.94370653915513,1.3219749640818472,2.3828581357543177,8.943115441467981
21.500173792144594,81.54118873826903,85921.59332638164,546.8091762252346,176.1824817518248,34.826555439694125,10.48661800486618,7.087938825165103,5.674313521028849,2.801633644884023,4.486757045130702,11.27848453150313,2.801633644884023,4.486757045130702,11.276364267206478
